Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/332127/Show/Stephen-Humphrys,	153,Stephen Humphrys,https://www.whoscored.com/Teams/318/Show/Scotland-Hearts,"Hearts, ",26,",  AM(CR),FW  ",7(11),781	,3	,-	,2	,-	,1.7	,60.6	,1.6	,1	,6.37
https://www.whoscored.com/Players/134788/Show/Alan-Forrest,	154,Alan Forrest,https://www.whoscored.com/Teams/318/Show/Scotland-Hearts,"Hearts, ",27,",  M(CLR),FW  ",15(16),1376	,4	,-	,1	,-	,1.1	,74.3	,0.2	,1	,6.37
https://www.whoscored.com/Players/295921/Show/Jack-Fitzwater,	155,Jack Fitzwater,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",26,",  D(C)  ",24(2),2092	,1	,-	,2	,2	,0.4	,60.3	,1.8	,-	,6.37
https://www.whoscored.com/Players/397097/Show/Ross-Callachan,	156,Ross Callachan,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",30,",  M(C)  ",17(7),1515	,1	,1	,5	,1	,1.1	,68	,0.9	,-	,6.36
https://www.whoscored.com/Players/322219/Show/St%C3%A9phane-Om%C3%A9onga,	157,Stéphane Oméonga,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",28,",  M(C)  ",17(10),1653	,-	,-	,6	,1	,0.4	,73	,0.4	,-	,6.35
https://www.whoscored.com/Players/379731/Show/Orestis-Kiomourtzoglou,	158,Orestis Kiomourtzoglou,https://www.whoscored.com/Teams/318/Show/Scotland-Hearts,"Hearts, ",25,",  DMC  ",11(7),966	,-	,-	,4	,-	,0.3	,71	,1.6	,-	,6.35
https://www.whoscored.com/Players/9002/Show/David-Marshall,	159,David Marshall,https://www.whoscored.com/Teams/320/Show/Scotland-Hibernian,"Hibernian, ",39,",  GK  ",33,2970	,-	,-	,3	,-	,-	,66.5	,0.1	,-	,6.35
https://www.whoscored.com/Players/397017/Show/David-Wotherspoon,	160,David Wotherspoon,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",34,",  AM(C)  ",7(12),675	,-	,1	,1	,-	,0.3	,71.2	,0.5	,-	,6.34
https://www.whoscored.com/Players/396973/Show/Connor-McLennan,	161,Connor McLennan,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",24,",  D(R),M(LR),FW  ",7(17),960	,1	,1	,4	,-	,0.7	,72.4	,1	,-	,6.33
https://www.whoscored.com/Players/397029/Show/Lewis-Stevenson,	162,Lewis Stevenson,https://www.whoscored.com/Teams/320/Show/Scotland-Hibernian,"Hibernian, ",36,",  D(CL),M(L)  ",15(8),1407	,1	,-	,3	,-	,0.2	,75.9	,0.8	,-	,6.33
https://www.whoscored.com/Players/399313/Show/Ilmari-Niskanen,	163,Ilmari Niskanen,https://www.whoscored.com/Teams/281/Show/Scotland-Dundee-United,"Dundee United, ",26,",  M(LR)  ",4(12),523	,1	,1	,3	,-	,0.9	,71.1	,1.1	,-	,6.33
https://www.whoscored.com/Players/256225/Show/Dylan-Bahamboula,	164,Dylan Bahamboula,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",28,",  M(CLR),FW  ",9(9),763	,1	,-	,2	,1	,0.8	,67.3	,1.6	,1	,6.33
https://www.whoscored.com/Players/421223/Show/James-Penrice,	165,James Penrice,https://www.whoscored.com/Teams/787/Show/Scotland-Livingston,"Livingston, ",25,",  D(L),M(L)  ",14(10),1296	,2	,1	,2	,-	,0.2	,53.2	,0.6	,-	,6.32
https://www.whoscored.com/Players/422202/Show/Connor-Shields,	166,Connor Shields,https://www.whoscored.com/Teams/179/Show/Scotland-Motherwell,"Motherwell, ",26,",  AM(LR),FW  ",15(4),1135	,-	,2	,1	,1	,0.6	,65.9	,0.9	,-	,6.32
https://www.whoscored.com/Players/366292/Show/Ali-Crawford,	167,Ali Crawford,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",32,",  AM(C)  ",2(14),404	,2	,2	,1	,-	,0.7	,71	,0.1	,1	,6.31
https://www.whoscored.com/Players/398164/Show/Jack-MacKenzie,	168,Jack MacKenzie,https://www.whoscored.com/Teams/105/Show/Scotland-Aberdeen,"Aberdeen, ",24,",  D(CL),M(L)  ",9(7),915	,-	,1	,3	,-	,0.4	,79.9	,0.6	,-	,6.30
https://www.whoscored.com/Players/398162/Show/Scott-Wright,	169,Scott Wright,https://www.whoscored.com/Teams/306/Show/Scotland-Rangers,"Rangers, ",26,",  AM(CLR)  ",5(16),593	,-	,1	,1	,-	,0.5	,79.8	,0.2	,-	,6.30
https://www.whoscored.com/Players/107008/Show/Stephen-O-39-Donnell,	170,Stephen O'Donnell,https://www.whoscored.com/Teams/179/Show/Scotland-Motherwell,"Motherwell, ",31,",  D(CLR),M(R)  ",10(12),1102	,-	,-	,5	,-	,0.5	,72.9	,1.4	,-	,6.29
https://www.whoscored.com/Players/431521/Show/Ryan-Alebiosu,	171,Ryan Alebiosu,https://www.whoscored.com/Teams/178/Show/Scotland-Kilmarnock,"Kilmarnock, ",22,",  D(R),M(R)  ",14(8),1219	,-	,-	,-	,-	,0.2	,76.1	,0.6	,-	,6.29
https://www.whoscored.com/Players/397433/Show/Kieran-Freeman,	172,Kieran Freeman,https://www.whoscored.com/Teams/281/Show/Scotland-Dundee-United,"Dundee United, ",24,",  D(R),M(R)  ",20(2),1695	,1	,2	,8	,-	,0.3	,62.2	,0.5	,-	,6.29
https://www.whoscored.com/Players/229492/Show/Remi-Matthews,	173,Remi Matthews,https://www.whoscored.com/Teams/305/Show/Scotland-St-Johnstone,"St. Johnstone, ",30,",  GK  ",31,2790	,-	,-	,1	,-	,-	,42.4	,0.2	,-	,6.28
https://www.whoscored.com/Players/330916/Show/Josh-Sims,	174,Josh Sims,https://www.whoscored.com/Teams/679/Show/Scotland-Ross-County,"Ross County, ",27,",  M(CLR)  ",9(9),751	,-	,-	,-	,-	,0.6	,69	,0.4	,-	,6.27
