Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/382590/Show/Ilia-Gruev,	261,Ilia Gruev,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",23,",  DMC  ",18(13),1588	,-	,-	,2	,-	,0.2	,86.9	,0.5	,-	,6.31
https://www.whoscored.com/Players/369078/Show/Lee-Buchanan,	262,Lee Buchanan,https://www.whoscored.com/Teams/42/Show/Germany-Werder-Bremen,"Werder Bremen, ",23,",  D(CL),M(L)  ",2(19),456	,1	,-	,2	,-	,0.2	,68.2	,0.4	,-	,6.31
https://www.whoscored.com/Players/444269/Show/Denis-Huseinbasic,	263,Denis Huseinbasic,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",22,",  M(C)  ",7(17),782	,4	,1	,3	,-	,0.7	,79.5	,0.3	,-	,6.30
https://www.whoscored.com/Players/363884/Show/Ryan-Gravenberch,	264,Ryan Gravenberch,https://www.whoscored.com/Teams/37/Show/Germany-Bayern,"Bayern, ",21,",  DMC  ",3(21),561	,-	,-	,1	,-	,0.5	,89.3	,0.2	,-	,6.29
https://www.whoscored.com/Players/342059/Show/Kingsley-Schindler,	265,Kingsley Schindler,https://www.whoscored.com/Teams/282/Show/Germany-FC-Koln,"FC Koln, ",30,",  D(R),M(R),FW  ",8(21),1072	,-	,1	,4	,-	,0.4	,70.8	,0.8	,-	,6.29
https://www.whoscored.com/Players/145777/Show/Rafael-Borr%C3%A9,	266,Rafael Borré,https://www.whoscored.com/Teams/45/Show/Germany-Eintracht-Frankfurt,"Eintracht Frankfurt, ",28,",  AM(C),FW  ",10(22),1062	,2	,2	,5	,-	,0.8	,73	,0.8	,-	,6.29
https://www.whoscored.com/Players/389375/Show/Yannik-Keitel,	267,Yannik Keitel,https://www.whoscored.com/Teams/50/Show/Germany-Freiburg,"Freiburg, ",24,",  D(C),DMC  ",8(14),678	,-	,2	,4	,-	,0.2	,78.4	,0.6	,-	,6.28
https://www.whoscored.com/Players/123178/Show/Sven-Michel,	268,Sven Michel,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",33,",  AM(L),FW  ",2(19),480	,3	,1	,2	,-	,0.8	,60.2	,1.2	,-	,6.28
https://www.whoscored.com/Players/329618/Show/Aymen-Barkok,	269,Aymen Barkok,https://www.whoscored.com/Teams/219/Show/Germany-Mainz,"Mainz, ",25,",  M(CR)  ",3(20),571	,-	,1	,1	,-	,0.5	,71.9	,0.7	,-	,6.27
https://www.whoscored.com/Players/128839/Show/Morten-Thorsby,	270,Morten Thorsby,https://www.whoscored.com/Teams/796/Show/Germany-Union-Berlin,"Union Berlin, ",27,",  M(CLR)  ",8(16),827	,1	,1	,3	,-	,0.4	,62.9	,0.9	,-	,6.27
