Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/379307/Show/Reinier,	302,Reinier,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",22,",  AM(C)  ",6(13),640	,2	,1	,1	,1	,0.5	,80.7	,0.3	,-	,6.34
https://www.whoscored.com/Players/11386/Show/Ra%C3%BAl-Garc%C3%ADa,	303,Raúl García,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",37,",  M(CLR),FW  ",6(29),948	,2	,3	,4	,-	,1.5	,64.5	,1.2	,-	,6.34
https://www.whoscored.com/Players/24400/Show/Cristhian-Stuani,	304,Cristhian Stuani,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",37,",  AM(CLR),FW  ",8(24),1078	,9	,-	,8	,-	,1.1	,74.4	,0.7	,-	,6.33
https://www.whoscored.com/Players/312580/Show/Toni-Lato,	305,Toni Lato,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",26,",  D(L),M(L)  ",9(15),909	,1	,-	,1	,-	,0.4	,83	,0.2	,1	,6.33
https://www.whoscored.com/Players/83080/Show/Juanmi,	306,Juanmi,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",30,",  AM(CLR),FW  ",9(13),922	,4	,-	,3	,-	,0.8	,84.6	,0.4	,1	,6.33
https://www.whoscored.com/Players/388665/Show/Largie-Ramazani,	307,Largie Ramazani,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",23,",  AM(L),FW  ",13(20),1395	,3	,1	,6	,-	,1.2	,71	,0.2	,-	,6.32
https://www.whoscored.com/Players/322406/Show/Luca-de-la-Torre,	308,Luca de la Torre,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",25,",  M(CLR)  ",16(12),1489	,-	,2	,6	,-	,0.6	,86.6	,0.2	,-	,6.32
https://www.whoscored.com/Players/90003/Show/Anthony-Lozano,	309,Anthony Lozano,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",31,",  AM(L),FW  ",14(14),1441	,1	,1	,6	,-	,1.1	,68.7	,2.1	,-	,6.32
https://www.whoscored.com/Players/409030/Show/Ilaix-Moriba,	310,Ilaix Moriba,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",21,",  DMC  ",10(14),1006	,-	,2	,4	,2	,0.9	,80.9	,1	,1	,6.32
https://www.whoscored.com/Players/106895/Show/Portu,	311,Portu,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",31,",  M(CLR),FW  ",17(17),1762	,-	,3	,5	,1	,0.4	,71.7	,0.6	,-	,6.32
https://www.whoscored.com/Players/365619/Show/Valery-Fern%C3%A1ndez,	312,Valery Fernández,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",24,",  D(R),M(L)  ",7(18),959	,-	,2	,1	,-	,0.3	,86.6	,0.4	,-	,6.31
https://www.whoscored.com/Players/434138/Show/Pablo-Barrios,	313,Pablo Barrios,https://www.whoscored.com/Teams/63/Show/Spain-Atletico,"Atletico, ",20,",  M(C)  ",6(15),716	,-	,1	,4	,-	,0.6	,83.4	,0.3	,-	,6.31
https://www.whoscored.com/Players/3283/Show/Joaqu%C3%ADn,	314,Joaquín,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",42,",  M(CLR),FW  ",2(20),471	,-	,2	,2	,-	,0.4	,85.1	,-	,-	,6.31
https://www.whoscored.com/Players/141641/Show/Fede-San-Emeterio,	315,Fede San Emeterio,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",27,",  DMC  ",24(9),1856	,-	,1	,14	,-	,0.2	,79.8	,0.7	,-	,6.31
https://www.whoscored.com/Players/277269/Show/Franck-Kessi%C3%A9,	316,Franck Kessié,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",27,",  M(C)  ",7(21),980	,1	,1	,4	,-	,0.5	,86.8	,0.3	,-	,6.30
https://www.whoscored.com/Players/315298/Show/Amath-Ndiaye,	317,Amath Ndiaye,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",27,",  AM(LR),FW  ",12(16),1220	,2	,-	,2	,1	,0.8	,74.1	,0.3	,-	,6.29
https://www.whoscored.com/Players/135610/Show/Sergio-Le%C3%B3n,	318,Sergio León,https://www.whoscored.com/Teams/58/Show/Spain-Real-Valladolid,"Real Valladolid, ",35,",  FW  ",14(15),1332	,6	,1	,-	,1	,1	,70.3	,0.6	,1	,6.28
https://www.whoscored.com/Players/117997/Show/Dyego-Sousa,	319,Dyego Sousa,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",34,",  FW  ",3(17),516	,-	,1	,1	,-	,0.7	,68.2	,1.4	,-	,6.28
https://www.whoscored.com/Players/102234/Show/Manu-Trigueros,	320,Manu Trigueros,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",32,",  M(CLR),FW  ",8(15),818	,-	,1	,2	,1	,0.3	,89.6	,0.3	,-	,6.27
https://www.whoscored.com/Players/141877/Show/Enzo-Roco,	321,Enzo Roco,https://www.whoscored.com/Teams/833/Show/Spain-Elche,"Elche, ",31,",  D(C)  ",19(3),1657	,-	,-	,4	,1	,0.5	,82.2	,2.1	,-	,6.27
https://www.whoscored.com/Players/83360/Show/Francisco-Portillo,	322,Francisco Portillo,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",33,",  M(CLR)  ",4(23),706	,2	,1	,1	,-	,0.2	,81	,0.2	,-	,6.27
https://www.whoscored.com/Players/303268/Show/Carles-Ale%C3%B1%C3%A1,	323,Carles Aleñá,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",26,",  AM(CLR)  ",26(9),2127	,2	,2	,10	,1	,0.9	,78.6	,0.4	,1	,6.25
https://www.whoscored.com/Players/82630/Show/Aleix-Vidal,	324,Aleix Vidal,https://www.whoscored.com/Teams/70/Show/Spain-Espanyol,"Espanyol, ",34,",  D(R),M(LR)  ",10(15),1025	,-	,3	,8	,1	,0.1	,77.9	,0.1	,-	,6.25
https://www.whoscored.com/Players/140812/Show/Carlos-Fern%C3%A1ndez,	325,Carlos Fernández,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",27,",  AM(C),FW  ",8(16),626	,1	,-	,6	,-	,0.9	,65.3	,1	,-	,6.25
https://www.whoscored.com/Players/140771/Show/Jaime-Mata,	326,Jaime Mata,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",35,",  AM(L),FW  ",6(13),436	,1	,1	,5	,-	,0.7	,57.7	,0.5	,1	,6.24
https://www.whoscored.com/Players/388666/Show/Arnau-Puigmal,	327,Arnau Puigmal,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",23,",  AM(R)  ",7(15),761	,1	,-	,4	,-	,0.8	,72.7	,0.1	,-	,6.24
https://www.whoscored.com/Players/79840/Show/Kike-Garc%C3%ADa,	328,Kike García,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",34,",  FW  ",7(28),999	,2	,-	,5	,-	,1.2	,70.9	,1.3	,-	,6.23
https://www.whoscored.com/Players/271856/Show/Gon%C3%A7alo-Paci%C3%AAncia,	329,Gonçalo Paciência,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",29,",  FW  ",5(20),650	,2	,-	,2	,1	,1.2	,59.4	,1.2	,1	,6.23
https://www.whoscored.com/Players/280027/Show/Iv%C3%A1n-Alejo,	330,Iván Alejo,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",29,",  AM(R)  ",13(18),1304	,-	,1	,11	,1	,0.7	,66.9	,0.8	,-	,6.22
https://www.whoscored.com/Players/238613/Show/%C3%8D%C3%B1igo-Eguaras,	331,Íñigo Eguaras,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",32,",  DMC  ",10(15),961	,1	,1	,6	,-	,0.3	,85	,0.1	,-	,6.22
https://www.whoscored.com/Players/429468/Show/%C3%81ngel-Algobia,	332,Ángel Algobia,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",24,",  M(C)  ",11(15),1130	,-	,-	,3	,-	,0.3	,81.7	,0.3	,-	,6.21
https://www.whoscored.com/Players/77636/Show/Willian-Jos%C3%A9,	333,Willian José,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",32,",  FW  ",6(22),715	,2	,1	,1	,-	,0.8	,78.6	,0.6	,-	,6.21
https://www.whoscored.com/Players/399989/Show/Oier-Zarraga,	334,Oier Zarraga,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",25,",  DMC,M(R)  ",6(20),841	,-	,-	,5	,-	,0.7	,82.1	,0.3	,-	,6.21
https://www.whoscored.com/Players/79562/Show/Cl%C3%A9ment-Grenier,	335,Clément Grenier,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",33,",  M(CL)  ",6(15),714	,-	,-	,7	,-	,0.1	,78.1	,0.1	,-	,6.21
https://www.whoscored.com/Players/118481/Show/Jos%C3%A9-Mari-Mart%C3%ADn,	336,José Mari Martín,https://www.whoscored.com/Teams/1354/Show/Spain-Cadiz,"Cadiz, ",36,",  DMC  ",4(16),387	,-	,-	,4	,-	,0.3	,83.6	,0.3	,-	,6.20
https://www.whoscored.com/Players/137031/Show/Ezequiel-Ponce,	337,Ezequiel Ponce,https://www.whoscored.com/Teams/833/Show/Spain-Elche,"Elche, ",27,",  AM(L),FW  ",8(26),1115	,4	,-	,2	,1	,0.9	,75.6	,1	,-	,6.19
https://www.whoscored.com/Players/354526/Show/Hugo-Duro,	338,Hugo Duro,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",24,",  AM(L),FW  ",12(18),1375	,1	,1	,5	,-	,1.1	,73.9	,1.1	,-	,6.19
https://www.whoscored.com/Players/425092/Show/Antonio-S%C3%A1nchez,	339,Antonio Sánchez,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",27,",  D(R),M(CR)  ",11(21),1066	,-	,-	,5	,-	,0.4	,72.5	,0.2	,-	,6.17
https://www.whoscored.com/Players/9270/Show/Abd%C3%B3n-Prats,	340,Abdón Prats,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",31,",  FW  ",2(24),398	,1	,1	,1	,-	,0.2	,63.7	,0.5	,-	,6.14
https://www.whoscored.com/Players/402086/Show/Ra%C3%BAl-Guti,	341,Raúl Guti,https://www.whoscored.com/Teams/833/Show/Spain-Elche,"Elche, ",27,",  DMC  ",12(16),1084	,-	,-	,1	,-	,0.7	,81.9	,0.2	,-	,6.13
https://www.whoscored.com/Players/18701/Show/Radamel-Falcao,	342,Radamel Falcao,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",38,",  FW  ",3(24),598	,2	,-	,4	,-	,0.8	,74.1	,0.9	,-	,6.10
https://www.whoscored.com/Players/400048/Show/Salvi-S%C3%A1nchez,	343,Salvi Sánchez,https://www.whoscored.com/Teams/64/Show/Spain-Rayo-Vallecano,"Rayo Vallecano, ",33,",  AM(R)  ",4(20),475	,-	,-	,2	,-	,0.4	,65.8	,0.2	,-	,6.09
