Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/407949/Show/V%C3%ADtinha,	15,Vítinha,https://www.whoscored.com/Teams/288/Show/Portugal-Braga,"Braga, ",24,",  FW  ",12(5),1100	,7	,2	,2	,-	,2.8	,71.7	,1.2	,2	,7.16
https://www.whoscored.com/Players/363078/Show/Paulo-V%C3%ADtor,	16,Paulo Vítor,https://www.whoscored.com/Teams/2008/Show/Portugal-Chaves,"Chaves, ",35,",  GK  ",30,2700	,-	,-	,4	,-	,-	,68.7	,0.5	,5	,7.16
https://www.whoscored.com/Players/114301/Show/Mateus-Uribe,	17,Mateus Uribe,https://www.whoscored.com/Teams/297/Show/Portugal-Porto,"Porto, ",33,",  DMC  ",29(2),2465	,4	,-	,6	,1	,1	,85.4	,1.9	,2	,7.14
https://www.whoscored.com/Players/408962/Show/Manuel-Ugarte,	18,Manuel Ugarte,https://www.whoscored.com/Teams/296/Show/Portugal-Sporting,"Sporting, ",23,",  DMC  ",28(3),2368	,-	,-	,11	,-	,0.6	,91.8	,0.6	,2	,7.11
https://www.whoscored.com/Players/401520/Show/Alexander-Bah,	19,Alexander Bah,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",26,",  D(R)  ",21(7),1886	,1	,4	,1	,-	,0.3	,81.5	,1.3	,-	,7.11
https://www.whoscored.com/Players/402892/Show/Iv%C3%A1n-Jaime,	20,Iván Jaime,https://www.whoscored.com/Teams/935/Show/Portugal-Famalicao,"Famalicao, ",23,",  AM(CL),FW  ",21(3),1881	,9	,3	,3	,-	,3	,80.2	,0.5	,2	,7.10
https://www.whoscored.com/Players/135127/Show/Rafa,	21,Rafa,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",30,",  AM(CLR),FW  ",26(2),2189	,8	,4	,6	,-	,2.4	,79.6	,0.3	,2	,7.09
https://www.whoscored.com/Players/326505/Show/David-Neres,	22,David Neres,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",27,",  AM(CLR)  ",22(9),1967	,6	,8	,2	,-	,1.6	,83.8	,0.1	,2	,7.08
https://www.whoscored.com/Players/444506/Show/Ignacio-de-Arruabarrena,	23,Ignacio de Arruabarrena,https://www.whoscored.com/Teams/5948/Show/Portugal-Arouca,"Arouca, ",27,",  GK  ",30,2700	,-	,1	,5	,-	,-	,60.7	,0.6	,4	,7.06
https://www.whoscored.com/Players/443613/Show/Ant%C3%B3nio-Silva,	24,António Silva,https://www.whoscored.com/Teams/299/Show/Portugal-Benfica,"Benfica, ",20,",  D(C)  ",30,2695	,3	,-	,5	,-	,0.6	,91.5	,1.5	,-	,7.05
