Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/141726/Show/Robin-Gosens,	248,Robin Gosens,https://www.whoscored.com/Teams/75/Show/Italy-Inter,"Inter, ",29,",  D(L),M(CL)  ",11(21),1168	,3	,-	,2	,-	,0.8	,80.7	,0.6	,-	,6.44
https://www.whoscored.com/Players/371497/Show/Giacomo-Raspadori,	249,Giacomo Raspadori,https://www.whoscored.com/Teams/276/Show/Italy-Napoli,"Napoli, ",24,",  AM(CL),FW  ",10(15),903	,2	,2	,1	,-	,1.6	,80.9	,0.1	,-	,6.44
https://www.whoscored.com/Players/328269/Show/Sam-Lammers,	250,Sam Lammers,https://www.whoscored.com/Teams/271/Show/Italy-Sampdoria,"Sampdoria, ",27,",  AM(C),FW  ",13(6),1103	,1	,1	,1	,-	,1.2	,68.3	,1.6	,-	,6.43
https://www.whoscored.com/Players/363702/Show/Assan-Ceesay,	251,Assan Ceesay,https://www.whoscored.com/Teams/79/Show/Italy-Lecce,"Lecce, ",30,",  FW  ",20(14),1818	,6	,-	,2	,-	,1.2	,58.9	,1.9	,1	,6.43
https://www.whoscored.com/Players/33875/Show/Davide-Faraoni,	252,Davide Faraoni,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",32,",  D(R),M(R)  ",19(4),1493	,2	,3	,7	,-	,0.9	,67	,0.6	,-	,6.42
https://www.whoscored.com/Players/141736/Show/Karol-Linetty,	253,Karol Linetty,https://www.whoscored.com/Teams/72/Show/Italy-Torino,"Torino, ",29,",  M(CLR)  ",22(10),1888	,1	,-	,8	,-	,0.5	,87.3	,0.8	,1	,6.42
https://www.whoscored.com/Players/112788/Show/Petar-Stojanovic,	254,Petar Stojanovic,https://www.whoscored.com/Teams/272/Show/Italy-Empoli,"Empoli, ",28,",  D(R),M(R)  ",16(11),1528	,-	,1	,3	,-	,0.4	,80.9	,0.1	,-	,6.42
https://www.whoscored.com/Players/402123/Show/Tommaso-Pobega,	255,Tommaso Pobega,https://www.whoscored.com/Teams/80/Show/Italy-AC-Milan,"AC Milan, ",24,",  M(C)  ",9(10),877	,2	,-	,4	,-	,1.1	,77.2	,0.7	,-	,6.42
https://www.whoscored.com/Players/298060/Show/Yann-Karamoh,	256,Yann Karamoh,https://www.whoscored.com/Teams/72/Show/Italy-Torino,"Torino, ",25,",  AM(CLR),FW  ",7(14),710	,4	,-	,2	,-	,1	,79.4	,0.3	,1	,6.42
https://www.whoscored.com/Players/93700/Show/Leandro-Paredes,	257,Leandro Paredes,https://www.whoscored.com/Teams/87/Show/Italy-Juventus,"Juventus, ",29,",  DMC  ",8(17),969	,1	,-	,7	,1	,0.6	,91.4	,0.2	,1	,6.41
https://www.whoscored.com/Players/124721/Show/Adrien-Tameze,	258,Adrien Tameze,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",30,",  D(C),M(C)  ",35(2),3038	,-	,-	,3	,-	,0.3	,78.1	,0.7	,-	,6.41
https://www.whoscored.com/Players/321150/Show/Dylan-Bronn,	259,Dylan Bronn,https://www.whoscored.com/Teams/143/Show/Italy-Salernitana,"Salernitana, ",28,",  D(C)  ",19(5),1684	,-	,-	,5	,1	,0.3	,85.9	,1.4	,-	,6.41
https://www.whoscored.com/Players/113762/Show/Alfred-Duncan,	260,Alfred Duncan,https://www.whoscored.com/Teams/73/Show/Italy-Fiorentina,"Fiorentina, ",31,",  DMC  ",13(12),1107	,1	,-	,3	,-	,0.4	,80.8	,0.4	,-	,6.40
https://www.whoscored.com/Players/137832/Show/Mattia-Caldara,	261,Mattia Caldara,https://www.whoscored.com/Teams/1501/Show/Italy-Spezia,"Spezia, ",29,",  D(C)  ",13(7),1251	,-	,-	,6	,-	,0.6	,77	,1.8	,-	,6.40
https://www.whoscored.com/Players/29390/Show/Gary-Medel,	262,Gary Medel,https://www.whoscored.com/Teams/71/Show/Italy-Bologna,"Bologna, ",36,",  D(C),DMC  ",17(12),1477	,-	,1	,5	,-	,0.1	,89.8	,0.5	,-	,6.39
https://www.whoscored.com/Players/31991/Show/Tom%C3%A1s-Rinc%C3%B3n,	263,Tomás Rincón,https://www.whoscored.com/Teams/271/Show/Italy-Sampdoria,"Sampdoria, ",36,",  M(CR)  ",30(4),2566	,-	,2	,7	,1	,0.3	,83	,1	,-	,6.39
https://www.whoscored.com/Players/22182/Show/Miguel-Veloso,	264,Miguel Veloso,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",37,",  M(C)  ",14(8),1169	,-	,-	,6	,-	,0.7	,76.2	,0.6	,-	,6.39
https://www.whoscored.com/Players/425080/Show/Fabio-Miretti,	265,Fabio Miretti,https://www.whoscored.com/Teams/87/Show/Italy-Juventus,"Juventus, ",20,",  AM(C)  ",14(13),1233	,-	,2	,2	,-	,0.7	,73.5	,0.4	,-	,6.39
https://www.whoscored.com/Players/446951/Show/Joan-Gonz%C3%A1lez,	266,Joan González,https://www.whoscored.com/Teams/79/Show/Italy-Lecce,"Lecce, ",22,",  M(C)  ",26(9),2212	,1	,3	,8	,-	,0.5	,79	,0.9	,1	,6.39
https://www.whoscored.com/Players/377311/Show/Domagoj-Bradaric,	267,Domagoj Bradaric,https://www.whoscored.com/Teams/143/Show/Italy-Salernitana,"Salernitana, ",24,",  D(L),M(L)  ",24(7),2254	,-	,3	,5	,-	,0.2	,78.9	,0.5	,-	,6.39
https://www.whoscored.com/Players/395782/Show/Filippo-Terracciano,	268,Filippo Terracciano,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",21,",  D(L),M(R)  ",7(13),816	,-	,1	,2	,-	,0.3	,72.6	,0.8	,-	,6.39
https://www.whoscored.com/Players/125378/Show/Joaqu%C3%ADn-Correa,	269,Joaquín Correa,https://www.whoscored.com/Teams/75/Show/Italy-Inter,"Inter, ",29,",  AM(CL),FW  ",12(14),947	,3	,1	,1	,-	,0.8	,80.4	,0.2	,-	,6.39
https://www.whoscored.com/Players/131042/Show/Anton%C3%ADn-Bar%C3%A1k,	270,Antonín Barák,https://www.whoscored.com/Teams/73/Show/Italy-Fiorentina,"Fiorentina, ",29,",  AM(CR)  ",21(9),1807	,2	,-	,4	,-	,1.1	,83.5	,0.6	,-	,6.38
https://www.whoscored.com/Players/244805/Show/Cyriel-Dessers,	271,Cyriel Dessers,https://www.whoscored.com/Teams/2731/Show/Italy-Cremonese,"Cremonese, ",29,",  FW  ",19(7),1595	,6	,2	,3	,-	,1.9	,65.3	,0.6	,-	,6.38
https://www.whoscored.com/Players/317544/Show/Andrea-Pinamonti,	272,Andrea Pinamonti,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",24,",  FW  ",25(7),2174	,5	,-	,3	,1	,2.1	,66.9	,1.1	,-	,6.38
https://www.whoscored.com/Players/386390/Show/Charles-De-Ketelaere,	273,Charles De Ketelaere,https://www.whoscored.com/Teams/80/Show/Italy-AC-Milan,"AC Milan, ",23,",  M(CLR),FW  ",9(23),1102	,-	,1	,2	,-	,0.6	,79.4	,0.6	,-	,6.38
https://www.whoscored.com/Players/320748/Show/Emil-Bohinen,	274,Emil Bohinen,https://www.whoscored.com/Teams/143/Show/Italy-Salernitana,"Salernitana, ",25,",  DMC  ",9(15),825	,-	,-	,-	,-	,0.2	,84.8	,0.5	,-	,6.38
https://www.whoscored.com/Players/302893/Show/Fabio-Depaoli,	275,Fabio Depaoli,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",27,",  D(R),M(CLR)  ",24(7),2172	,2	,2	,7	,-	,0.6	,63.2	,0.8	,-	,6.37
https://www.whoscored.com/Players/129620/Show/Jeremy-Toljan,	276,Jeremy Toljan,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",29,",  D(LR),M(LR)  ",29(2),2672	,-	,1	,3	,-	,0.2	,83.7	,0.3	,-	,6.37
https://www.whoscored.com/Players/128605/Show/Federico-Di-Francesco,	277,Federico Di Francesco,https://www.whoscored.com/Teams/79/Show/Italy-Lecce,"Lecce, ",29,",  M(LR),FW  ",23(13),2040	,2	,2	,6	,-	,1.1	,72.3	,0.2	,1	,6.37
https://www.whoscored.com/Players/25764/Show/Albin-Ekdal,	278,Albin Ekdal,https://www.whoscored.com/Teams/1501/Show/Italy-Spezia,"Spezia, ",34,",  M(C)  ",18(13),1732	,-	,2	,4	,1	,0.6	,77.8	,1.2	,-	,6.37
https://www.whoscored.com/Players/378482/Show/Lameck-Banda,	279,Lameck Banda,https://www.whoscored.com/Teams/79/Show/Italy-Lecce,"Lecce, ",23,",  AM(L)  ",19(17),1637	,2	,1	,6	,-	,1	,73	,0.2	,1	,6.36
https://www.whoscored.com/Players/429683/Show/Diego-Coppola,	280,Diego Coppola,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",20,",  D(C)  ",11(8),1171	,-	,-	,5	,-	,0.2	,73.6	,2.5	,-	,6.36
https://www.whoscored.com/Players/303020/Show/Dimitrios-Nikolaou,	281,Dimitrios Nikolaou,https://www.whoscored.com/Teams/1501/Show/Italy-Spezia,"Spezia, ",25,",  D(CL)  ",34(2),2964	,1	,-	,9	,1	,0.3	,82.4	,0.8	,-	,6.36
https://www.whoscored.com/Players/293996/Show/Jos%C3%A9-Mach%C3%ADn,	282,José Machín,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",27,",  AM(C)  ",11(14),1119	,-	,2	,4	,-	,0.4	,84.2	,0.2	,-	,6.35
https://www.whoscored.com/Players/122620/Show/Cristian-Buonaiuto,	283,Cristian Buonaiuto,https://www.whoscored.com/Teams/2731/Show/Italy-Cremonese,"Cremonese, ",31,",  Forward  ",7(22),970	,1	,-	,3	,-	,1.5	,73.3	,0.2	,-	,6.34
https://www.whoscored.com/Players/431359/Show/Jacopo-Fazzini,	284,Jacopo Fazzini,https://www.whoscored.com/Teams/272/Show/Italy-Empoli,"Empoli, ",21,",  AM(C)  ",8(13),818	,-	,-	,4	,-	,0.7	,81	,0.7	,-	,6.34
https://www.whoscored.com/Players/19792/Show/Daniel-Ciofani,	285,Daniel Ciofani,https://www.whoscored.com/Teams/2731/Show/Italy-Cremonese,"Cremonese, ",38,",  FW  ",10(22),1058	,8	,-	,1	,-	,1	,62.5	,1.1	,-	,6.34
https://www.whoscored.com/Players/131382/Show/Marlon,	286,Marlon,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",28,",  D(C)  ",18(10),1591	,-	,-	,7	,1	,0.2	,92.3	,1.4	,-	,6.34
https://www.whoscored.com/Players/423448/Show/Nedim-Bajrami,	287,Nedim Bajrami,https://www.whoscored.com/Teams/272/Show/Italy-Empoli,"Empoli, ",25,",  AM(CLR)  ",8(11),931	,1	,1	,1	,-	,1.1	,80	,0.1	,-	,6.34
https://www.whoscored.com/Players/407590/Show/Edoardo-Bove,	288,Edoardo Bove,https://www.whoscored.com/Teams/84/Show/Italy-Roma,"Roma, ",21,",  M(C)  ",10(12),990	,1	,-	,2	,-	,0.3	,77.4	,0.6	,-	,6.34
https://www.whoscored.com/Players/244301/Show/Daniele-Verde,	289,Daniele Verde,https://www.whoscored.com/Teams/1501/Show/Italy-Spezia,"Spezia, ",27,",  AM(CLR),FW  ",11(14),997	,3	,-	,1	,-	,1.3	,76.9	,-	,-	,6.33
https://www.whoscored.com/Players/403803/Show/Mart%C3%ADn-Satriano,	290,Martín Satriano,https://www.whoscored.com/Teams/272/Show/Italy-Empoli,"Empoli, ",23,",  FW  ",20(11),1709	,2	,1	,4	,-	,1.2	,69	,1.4	,-	,6.33
https://www.whoscored.com/Players/316532/Show/Charles-Pickel,	291,Charles Pickel,https://www.whoscored.com/Teams/2731/Show/Italy-Cremonese,"Cremonese, ",26,",  M(C)  ",30(3),2491	,1	,-	,8	,1	,0.7	,78.3	,1.4	,-	,6.33
https://www.whoscored.com/Players/328785/Show/Samuele-Birindelli,	292,Samuele Birindelli,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",24,",  D(R),M(R)  ",14(17),1397	,-	,1	,8	,-	,0.5	,75.7	,0.2	,-	,6.33
https://www.whoscored.com/Players/328990/Show/Moise-Kean,	293,Moise Kean,https://www.whoscored.com/Teams/87/Show/Italy-Juventus,"Juventus, ",24,",  AM(LR),FW  ",11(17),990	,6	,-	,5	,1	,1.4	,71.5	,0.3	,1	,6.33
https://www.whoscored.com/Players/243069/Show/Junior-Sambia,	294,Junior Sambia,https://www.whoscored.com/Teams/143/Show/Italy-Salernitana,"Salernitana, ",27,",  D(R),M(CR)  ",7(15),691	,-	,1	,3	,-	,0.6	,84.2	,0.7	,-	,6.33
https://www.whoscored.com/Players/124688/Show/Divock-Origi,	295,Divock Origi,https://www.whoscored.com/Teams/80/Show/Italy-AC-Milan,"AC Milan, ",29,",  AM(LR),FW  ",10(17),1015	,2	,1	,1	,-	,1.1	,70.2	,0.6	,1	,6.32
https://www.whoscored.com/Players/349496/Show/Ruan-Tressoldi,	296,Ruan Tressoldi,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",24,",  D(C)  ",21(2),1717	,-	,-	,9	,3	,0.2	,89	,2.2	,-	,6.32
https://www.whoscored.com/Players/42879/Show/Andrea-Consigli,	297,Andrea Consigli,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",37,",  GK  ",35,3150	,-	,-	,-	,-	,-	,76.4	,0.3	,1	,6.32
https://www.whoscored.com/Players/320243/Show/Enzo-Ebosse,	298,Enzo Ebosse,https://www.whoscored.com/Teams/86/Show/Italy-Udinese,"Udinese, ",25,",  D(C)  ",9(11),919	,-	,-	,3	,-	,0.2	,84.4	,0.8	,-	,6.31
https://www.whoscored.com/Players/349895/Show/Abdou-Harroui,	299,Abdou Harroui,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",26,",  M(CR)  ",5(18),637	,2	,-	,2	,-	,0.6	,84.4	,0.4	,-	,6.31
https://www.whoscored.com/Players/298053/Show/Ilija-Nestorovski,	300,Ilija Nestorovski,https://www.whoscored.com/Teams/86/Show/Italy-Udinese,"Udinese, ",34,",  FW  ",5(16),626	,2	,1	,3	,-	,0.7	,71.6	,0.6	,-	,6.31
https://www.whoscored.com/Players/145352/Show/Gian-Marco-Ferrari,	301,Gian Marco Ferrari,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",31,",  D(C)  ",24(9),2221	,1	,-	,5	,-	,0.2	,86.3	,1.5	,-	,6.31
https://www.whoscored.com/Players/395219/Show/Lorenzo-Colombo,	302,Lorenzo Colombo,https://www.whoscored.com/Teams/79/Show/Italy-Lecce,"Lecce, ",22,",  FW  ",18(15),1518	,5	,2	,4	,-	,1.4	,64.4	,1.2	,-	,6.30
https://www.whoscored.com/Players/372407/Show/Kristian-Thorstvedt,	303,Kristian Thorstvedt,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",25,",  M(C)  ",13(18),1133	,2	,1	,5	,-	,0.6	,77.3	,0.9	,-	,6.30
https://www.whoscored.com/Players/416184/Show/Yayah-Kallon,	304,Yayah Kallon,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",22,",  AM(C)  ",8(14),856	,1	,1	,1	,-	,0.9	,68.7	,0.4	,-	,6.28
https://www.whoscored.com/Players/133839/Show/Giovanni-Simeone,	305,Giovanni Simeone,https://www.whoscored.com/Teams/276/Show/Italy-Napoli,"Napoli, ",28,",  AM(R),FW  ",1(24),389	,4	,1	,1	,-	,0.6	,73.1	,0.2	,-	,6.28
https://www.whoscored.com/Players/77443/Show/Tolgay-Arslan,	306,Tolgay Arslan,https://www.whoscored.com/Teams/86/Show/Italy-Udinese,"Udinese, ",33,",  M(C)  ",12(24),1197	,1	,-	,3	,-	,0.7	,83.2	,0.2	,-	,6.28
https://www.whoscored.com/Players/344206/Show/Nicolas-Haas,	307,Nicolas Haas,https://www.whoscored.com/Teams/272/Show/Italy-Empoli,"Empoli, ",28,",  M(C)  ",12(12),1160	,1	,1	,2	,-	,0.3	,76.3	,0.3	,-	,6.27
https://www.whoscored.com/Players/149543/Show/Federico-Bonazzoli,	308,Federico Bonazzoli,https://www.whoscored.com/Teams/143/Show/Italy-Salernitana,"Salernitana, ",26,",  AM(C),FW  ",12(12),1119	,2	,1	,1	,-	,1.3	,75.4	,0.3	,-	,6.27
https://www.whoscored.com/Players/136279/Show/Roberto-Gagliardini,	309,Roberto Gagliardini,https://www.whoscored.com/Teams/75/Show/Italy-Inter,"Inter, ",30,",  DMC  ",7(12),777	,-	,-	,3	,1	,0.8	,84.6	,0.8	,-	,6.27
https://www.whoscored.com/Players/143526/Show/Emmanuel-Gyasi,	310,Emmanuel Gyasi,https://www.whoscored.com/Teams/1501/Show/Italy-Spezia,"Spezia, ",30,",  M(CLR),FW  ",35,2838	,2	,-	,10	,-	,1	,81.6	,0.5	,-	,6.25
https://www.whoscored.com/Players/423450/Show/Kristjan-Asllani,	311,Kristjan Asllani,https://www.whoscored.com/Teams/75/Show/Italy-Inter,"Inter, ",22,",  DMC  ",5(15),580	,-	,-	,2	,-	,0.6	,90.1	,-	,-	,6.25
https://www.whoscored.com/Players/112272/Show/Andrea-Belotti,	312,Andrea Belotti,https://www.whoscored.com/Teams/84/Show/Italy-Roma,"Roma, ",30,",  FW  ",11(20),1135	,-	,2	,-	,-	,0.6	,68.2	,1.2	,-	,6.25
https://www.whoscored.com/Players/321389/Show/Tanguy-Ndomb%C3%A9l%C3%A9,	313,Tanguy Ndombélé,https://www.whoscored.com/Teams/276/Show/Italy-Napoli,"Napoli, ",27,",  M(C)  ",8(22),793	,1	,-	,5	,-	,0.5	,87.9	,0.2	,-	,6.24
https://www.whoscored.com/Players/109565/Show/Jeison-Murillo,	314,Jeison Murillo,https://www.whoscored.com/Teams/271/Show/Italy-Sampdoria,"Sampdoria, ",31,",  D(C)  ",12(8),1058	,-	,-	,4	,1	,0.2	,83.6	,1.4	,-	,6.24
https://www.whoscored.com/Players/294169/Show/Kevin-Lasagna,	315,Kevin Lasagna,https://www.whoscored.com/Teams/76/Show/Italy-Verona,"Verona, ",31,",  AM(CL),FW  ",17(9),1575	,1	,2	,2	,-	,2	,64.4	,0.8	,-	,6.23
https://www.whoscored.com/Players/432187/Show/Demba-Seck,	316,Demba Seck,https://www.whoscored.com/Teams/72/Show/Italy-Torino,"Torino, ",23,",  AM(C)  ",6(13),516	,-	,-	,-	,-	,0.5	,80.1	,0.4	,-	,6.23
https://www.whoscored.com/Players/343982/Show/Toma-Basic,	317,Toma Basic,https://www.whoscored.com/Teams/77/Show/Italy-Lazio,"Lazio, ",27,",  M(C)  ",4(21),499	,1	,-	,2	,-	,0.4	,77.7	,0.6	,-	,6.22
https://www.whoscored.com/Players/135481/Show/Liam-Henderson,	318,Liam Henderson,https://www.whoscored.com/Teams/272/Show/Italy-Empoli,"Empoli, ",28,",  AM(C)  ",11(14),1004	,-	,1	,9	,-	,0.5	,83.3	,0.2	,-	,6.22
https://www.whoscored.com/Players/363898/Show/Kristoffer-Askildsen,	319,Kristoffer Askildsen,https://www.whoscored.com/Teams/79/Show/Italy-Lecce,"Lecce, ",23,",  M(C)  ",7(14),724	,-	,-	,3	,-	,0.5	,63.9	,1	,-	,6.21
https://www.whoscored.com/Players/393081/Show/Giacomo-Quagliata,	320,Giacomo Quagliata,https://www.whoscored.com/Teams/2731/Show/Italy-Cremonese,"Cremonese, ",24,",  D(L)  ",6(14),693	,-	,1	,-	,1	,0.5	,74.9	,0.1	,-	,6.21
https://www.whoscored.com/Players/359442/Show/Emil-Ce%C3%AFde,	321,Emil Ceïde,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",22,",  Forward  ",5(14),505	,-	,1	,-	,-	,0.5	,74.4	,0.1	,-	,6.20
https://www.whoscored.com/Players/101767/Show/Gr%C3%A9goire-Defrel,	322,Grégoire Defrel,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",32,",  AM(CR),FW  ",13(14),1168	,2	,1	,3	,-	,0.6	,84.7	,0.2	,1	,6.20
https://www.whoscored.com/Players/335766/Show/Erik-Botheim,	323,Erik Botheim,https://www.whoscored.com/Teams/143/Show/Italy-Salernitana,"Salernitana, ",24,",  AM(C),FW  ",9(19),858	,1	,3	,2	,-	,0.3	,72.8	,0.8	,-	,6.19
https://www.whoscored.com/Players/327702/Show/Michel-Aebischer,	324,Michel Aebischer,https://www.whoscored.com/Teams/71/Show/Italy-Bologna,"Bologna, ",27,",  M(CR)  ",18(14),1541	,1	,-	,4	,-	,0.5	,84.9	,0.3	,-	,6.18
https://www.whoscored.com/Players/446978/Show/Agust%C3%ADn-%C3%81lvarez,	325,Agustín Álvarez,https://www.whoscored.com/Teams/2889/Show/Italy-Sassuolo,"Sassuolo, ",22,",  Forward  ",1(21),351	,1	,1	,1	,-	,0.6	,83.8	,0.4	,-	,6.18
https://www.whoscored.com/Players/9730/Show/Fabio-Quagliarella,	326,Fabio Quagliarella,https://www.whoscored.com/Teams/271/Show/Italy-Sampdoria,"Sampdoria, ",41,",  FW  ",7(16),797	,1	,1	,2	,-	,1.6	,68.3	,0.4	,-	,6.14
https://www.whoscored.com/Players/106275/Show/Nicola-Murru,	327,Nicola Murru,https://www.whoscored.com/Teams/271/Show/Italy-Sampdoria,"Sampdoria, ",29,",  D(L),M(L)  ",5(15),775	,-	,-	,3	,-	,0.1	,80.1	,0.4	,-	,6.14
https://www.whoscored.com/Players/404497/Show/Matteo-Cancellieri,	328,Matteo Cancellieri,https://www.whoscored.com/Teams/77/Show/Italy-Lazio,"Lazio, ",22,",  AM(CLR)  ",1(19),237	,-	,-	,4	,-	,0.3	,75.9	,0.2	,-	,6.12
https://www.whoscored.com/Players/39516/Show/Christian-Gytkj%C3%A6r,	329,Christian Gytkjær,https://www.whoscored.com/Teams/269/Show/Italy-Monza,"Monza, ",33,",  FW  ",3(19),539	,1	,-	,-	,-	,0.6	,69	,0.5	,-	,6.07
https://www.whoscored.com/Players/426915/Show/Felix-Afena-Gyan,	330,Felix Afena-Gyan,https://www.whoscored.com/Teams/2731/Show/Italy-Cremonese,"Cremonese, ",21,",  FW  ",7(16),812	,-	,-	,4	,-	,0.9	,76.6	,0.7	,-	,6.04
