Player_URL,Player,Player1,Player_URL2,Player3,Player4,Player5,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/134722/Show/Bas-Kuipers,	98,Bas Kuipers,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",29,",  D(L)  ",21(2),1906	,3	,1	,1	,-	,1.1	,74.4	,1	,2	,6.80
https://www.whoscored.com/Players/400281/Show/Million-Manhoef,	99,Million Manhoef,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",22,",  D(L),M(LR)  ",27(6),2337	,9	,5	,-	,-	,2.4	,72.9	,0.2	,3	,6.80
https://www.whoscored.com/Players/394998/Show/Can-Bozdogan,	100,Can Bozdogan,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",23,",  M(C)  ",15(9),1559	,1	,5	,3	,-	,1.4	,84.2	,0.4	,2	,6.80
https://www.whoscored.com/Players/422807/Show/Magnus-Mattsson,	101,Magnus Mattsson,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",25,",  AM(CL),FW  ",23(2),1816	,4	,2	,1	,-	,1.5	,80.4	,0.4	,2	,6.79
https://www.whoscored.com/Players/82401/Show/Jens-Toornstra,	102,Jens Toornstra,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",35,",  M(CLR)  ",28,2339	,1	,5	,7	,-	,0.7	,78.7	,0.1	,2	,6.79
https://www.whoscored.com/Players/361839/Show/Jordan-Teze,	103,Jordan Teze,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",24,",  D(CR)  ",23(4),2019	,-	,3	,2	,-	,0.6	,85.9	,0.6	,-	,6.79
https://www.whoscored.com/Players/444711/Show/Derry-John-Murkin,	104,Derry John Murkin,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",24,",  D(L),M(L)  ",32,2865	,-	,5	,2	,-	,0.8	,70.6	,1.3	,-	,6.79
https://www.whoscored.com/Players/400165/Show/Devyne-Rensch,	105,Devyne Rensch,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",21,",  D(CLR)  ",26,2042	,3	,1	,2	,1	,0.5	,87.4	,0.8	,-	,6.79
https://www.whoscored.com/Players/444620/Show/Redouan-El-Yaakoubi,	106,Redouan El Yaakoubi,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",28,",  D(C),DMC  ",33,2927	,3	,-	,3	,1	,0.8	,75.6	,2.7	,1	,6.78
https://www.whoscored.com/Players/23282/Show/Burak-Yilmaz,	107,Burak Yilmaz,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",38,",  AM(L),FW  ",24(2),2218	,9	,4	,8	,-	,2.9	,75.1	,1	,1	,6.78
https://www.whoscored.com/Players/321106/Show/Johan-Hove,	108,Johan Hove,https://www.whoscored.com/Teams/758/Show/Netherlands-FC-Groningen,"FC Groningen, ",23,",  M(C)  ",18,1474	,2	,2	,1	,-	,1.3	,72.8	,1.7	,2	,6.78
https://www.whoscored.com/Players/318295/Show/Mat%C3%BAs-Bero,	109,Matús Bero,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",28,",  M(CLR),FW  ",31,2749	,5	,3	,6	,-	,1.9	,73.6	,1.8	,-	,6.78
https://www.whoscored.com/Players/318754/Show/Julio-Pleguezuelo,	110,Julio Pleguezuelo,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",27,",  D(CR)  ",11(12),1191	,2	,-	,1	,-	,0.5	,81.3	,2.2	,-	,6.77
https://www.whoscored.com/Players/135954/Show/Vasilios-Barkas,	111,Vasilios Barkas,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",29,",  GK  ",32,2880	,-	,-	,-	,-	,-	,69	,0.3	,3	,6.77
https://www.whoscored.com/Players/396058/Show/Rodrigo-Guth,	112,Rodrigo Guth,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",23,",  D(C)  ",33(1),3003	,1	,-	,3	,-	,0.4	,82.4	,1.8	,2	,6.77
https://www.whoscored.com/Players/383616/Show/Oliver-Edvardsen,	113,Oliver Edvardsen,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",25,",  AM(L)  ",26(2),2047	,7	,1	,3	,-	,1.5	,73.1	,0.7	,1	,6.76
https://www.whoscored.com/Players/300755/Show/Pantelis-Hatzidiakos,	114,Pantelis Hatzidiakos,https://www.whoscored.com/Teams/243/Show/Netherlands-AZ-Alkmaar,"AZ Alkmaar, ",27,",  D(CR)  ",33,2788	,-	,4	,5	,-	,0.6	,86.2	,1.4	,-	,6.76
https://www.whoscored.com/Players/402819/Show/Mees-Hilgers,	115,Mees Hilgers,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",22,",  D(C)  ",25(3),2043	,1	,-	,4	,-	,0.3	,87.1	,0.9	,-	,6.76
https://www.whoscored.com/Players/232261/Show/Anwar-El-Ghazi,	116,Anwar El Ghazi,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",28,",  AM(LR),FW  ",12(11),1186	,8	,-	,2	,1	,1.7	,74.3	,1	,-	,6.76
https://www.whoscored.com/Players/108860/Show/Davy-Klaassen,	117,Davy Klaassen,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",31,",  M(CL)  ",21(12),2049	,8	,3	,3	,-	,1.2	,83.6	,0.5	,-	,6.75
https://www.whoscored.com/Players/344071/Show/Landry-Dimata,	118,Landry Dimata,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",26,",  FW  ",25(5),2209	,10	,2	,1	,-	,1.9	,77.6	,2.2	,1	,6.75
https://www.whoscored.com/Players/423863/Show/Tijjani-Noslin,	119,Tijjani Noslin,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",24,",  AM(R),FW  ",18(13),1610	,5	,2	,3	,-	,1.3	,71.7	,1.1	,1	,6.75
https://www.whoscored.com/Players/79755/Show/Dimitrios-Siovas,	120,Dimitrios Siovas,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",35,",  D(C)  ",22(2),1911	,1	,-	,4	,-	,0.5	,79.6	,2.8	,2	,6.75
https://www.whoscored.com/Players/375327/Show/Modibo-Sagnan,	121,Modibo Sagnan,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",25,",  D(C)  ",22(1),1815	,1	,-	,3	,-	,0.3	,82.7	,2.1	,-	,6.74
https://www.whoscored.com/Players/279967/Show/Iv%C3%A1n-M%C3%A1rquez,	122,Iván Márquez,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",29,",  D(C)  ",31,2740	,3	,1	,5	,1	,1	,84.4	,2.6	,1	,6.74
https://www.whoscored.com/Players/143815/Show/Anas-Tahiri,	123,Anas Tahiri,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",28,",  M(C)  ",30(2),2616	,1	,7	,4	,-	,0.4	,89.4	,0.2	,1	,6.74
https://www.whoscored.com/Players/322149/Show/Michel-Vlap,	124,Michel Vlap,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",26,",  M(CL)  ",27(5),2237	,3	,3	,3	,-	,2	,82.9	,0.7	,1	,6.74
https://www.whoscored.com/Players/444675/Show/Taylor-Booth,	125,Taylor Booth,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",22,",  AM(CLR)  ",20(4),1565	,2	,4	,5	,-	,1.1	,79.2	,0.3	,1	,6.74
https://www.whoscored.com/Players/322148/Show/Guus-Til,	126,Guus Til,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",26,",  M(C),FW  ",19(11),1762	,9	,3	,4	,-	,1.7	,78.5	,0.6	,3	,6.73
https://www.whoscored.com/Players/382238/Show/Bobby-Adekanye,	127,Bobby Adekanye,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",25,",  AM(CR),FW  ",28(3),2170	,6	,4	,8	,-	,1.5	,74	,0.3	,2	,6.73
https://www.whoscored.com/Players/362459/Show/Othmane-Boussaid,	128,Othmane Boussaid,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",24,",  AM(CLR)  ",25(7),2098	,3	,5	,3	,-	,1.3	,76.9	,0.2	,-	,6.73
https://www.whoscored.com/Players/391573/Show/Filip-Stankovic,	129,Filip Stankovic,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",22,",  GK  ",33,2970	,-	,-	,2	,-	,-	,51.1	,0.2	,3	,6.73
https://www.whoscored.com/Players/400545/Show/Shawn-Adewoye,	130,Shawn Adewoye,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",23,",  D(C)  ",33,2932	,1	,1	,7	,-	,0.3	,86.8	,1.6	,-	,6.72
https://www.whoscored.com/Players/357133/Show/Marcus-Pedersen,	131,Marcus Pedersen,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",23,",  D(LR)  ",25(4),2122	,1	,2	,3	,-	,0.7	,84.3	,0.1	,-	,6.72
https://www.whoscored.com/Players/422805/Show/Souffian-El-Karouani,	132,Souffian El Karouani,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",23,",  D(L),M(L)  ",33,2887	,2	,1	,8	,-	,0.9	,79.4	,0.6	,1	,6.72
https://www.whoscored.com/Players/321959/Show/Philippe-Sandler,	133,Philippe Sandler,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",27,",  D(C)  ",20(1),1640	,1	,2	,3	,-	,0.4	,87.1	,1.8	,-	,6.71
https://www.whoscored.com/Players/404225/Show/Shurandy-Sambo,	134,Shurandy Sambo,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",22,",  D(R)  ",28(2),2323	,2	,-	,3	,2	,0.6	,83.9	,1.4	,-	,6.70
https://www.whoscored.com/Players/444623/Show/Julian-Baas,	135,Julian Baas,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",22,",  M(C)  ",27(6),2460	,3	,5	,4	,-	,0.7	,77.1	,0.6	,2	,6.70
https://www.whoscored.com/Players/422633/Show/Mats-Deijl,	136,Mats Deijl,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",26,",  D(LR),M(R)  ",32,2812	,2	,2	,3	,1	,0.4	,72.4	,1.7	,-	,6.70
https://www.whoscored.com/Players/422806/Show/Dirk-Proper,	137,Dirk Proper,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",22,",  DMC  ",32,2766	,1	,1	,3	,1	,0.6	,87.9	,0.8	,-	,6.69
https://www.whoscored.com/Players/125157/Show/Miguel-Araujo,	138,Miguel Araujo,https://www.whoscored.com/Teams/875/Show/Netherlands-FC-Emmen,"FC Emmen, ",29,",  D(C)  ",30(1),2696	,1	,-	,3	,1	,0.4	,80.9	,2.5	,-	,6.69
https://www.whoscored.com/Players/433575/Show/Liam-van-Gelderen,	139,Liam van Gelderen,https://www.whoscored.com/Teams/758/Show/Netherlands-FC-Groningen,"FC Groningen, ",23,",  D(R)  ",13(4),1074	,1	,-	,4	,-	,0.5	,75.8	,1.2	,1	,6.69
https://www.whoscored.com/Players/422782/Show/Manfred-Ugalde,	140,Manfred Ugalde,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",21,",  FW  ",8(16),864	,8	,1	,1	,-	,1.8	,71.5	,1.1	,1	,6.69
https://www.whoscored.com/Players/422637/Show/Jay-Idzes,	141,Jay Idzes,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",23,",  D(C),DMC  ",32,2855	,1	,-	,4	,-	,0.7	,84.3	,1.8	,1	,6.69
https://www.whoscored.com/Players/36131/Show/Jeroen-Veldmate,	142,Jeroen Veldmate,https://www.whoscored.com/Teams/875/Show/Netherlands-FC-Emmen,"FC Emmen, ",35,",  D(C)  ",25,2000	,3	,-	,1	,-	,0.5	,86.4	,2	,-	,6.68
https://www.whoscored.com/Players/444483/Show/Mike-Eerdhuijzen,	143,Mike Eerdhuijzen,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",23,",  D(C)  ",12(13),1181	,-	,1	,5	,-	,0.2	,87.1	,1.4	,-	,6.68
https://www.whoscored.com/Players/137460/Show/%C3%89rick-Guti%C3%A9rrez,	144,Érick Gutiérrez,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",28,",  DMC  ",13(17),1454	,2	,2	,4	,-	,0.6	,86.1	,1.2	,2	,6.68
https://www.whoscored.com/Players/70598/Show/Ivo-Pinto,	145,Ivo Pinto,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",34,",  D(CLR),M(R)  ",26(3),2309	,-	,4	,1	,-	,0.2	,78.1	,0.7	,1	,6.67
https://www.whoscored.com/Players/70906/Show/Nick-Viergever,	146,Nick Viergever,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",34,",  D(CL),DMC  ",18(1),1628	,2	,-	,1	,-	,0.2	,82.6	,1.4	,-	,6.67
https://www.whoscored.com/Players/130304/Show/Walter-Ben%C3%ADtez,	147,Walter Benítez,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",31,",  GK  ",30,2700	,-	,-	,2	,-	,-	,70	,0.2	,-	,6.67
https://www.whoscored.com/Players/422804/Show/Bart-van-Rooij,	148,Bart van Rooij,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",22,",  D(R),M(R)  ",33,2970	,-	,-	,3	,-	,0.5	,80.5	,1.2	,-	,6.66
https://www.whoscored.com/Players/124021/Show/Phillipp-Mwene,	149,Phillipp Mwene,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",30,",  D(LR),M(LR)  ",19(6),1691	,-	,1	,1	,-	,0.4	,83.6	,0.6	,-	,6.65
https://www.whoscored.com/Players/371042/Show/Marcos-L%C3%B3pez,	150,Marcos López,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",24,",  D(L)  ",6(13),792	,-	,1	,1	,-	,0.4	,84.4	,1.3	,-	,6.65
https://www.whoscored.com/Players/391047/Show/Tom%C3%A1s-Suslov,	151,Tomás Suslov,https://www.whoscored.com/Teams/758/Show/Netherlands-FC-Groningen,"FC Groningen, ",21,",  M(CLR)  ",26(4),2135	,1	,1	,6	,-	,1.8	,71.8	,0.4	,1	,6.64
https://www.whoscored.com/Players/402852/Show/Ole-Romeny,	152,Ole Romeny,https://www.whoscored.com/Teams/875/Show/Netherlands-FC-Emmen,"FC Emmen, ",23,",  AM(LR)  ",29(4),2508	,11	,1	,1	,-	,1.5	,80.3	,0.7	,2	,6.64
https://www.whoscored.com/Players/363875/Show/Kenzo-Goudmijn,	153,Kenzo Goudmijn,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",22,",  M(C)  ",33(1),2818	,4	,2	,2	,-	,1.1	,76.8	,0.4	,1	,6.63
https://www.whoscored.com/Players/367522/Show/Danilo,	154,Danilo,https://www.whoscored.com/Teams/256/Show/Netherlands-Feyenoord,"Feyenoord, ",25,",  FW  ",14(20),1337	,10	,3	,-	,-	,1.9	,76.1	,0.6	,4	,6.63
https://www.whoscored.com/Players/25037/Show/Adil-Auassar,	155,Adil Auassar,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",37,",  D(C),M(CL)  ",22(7),1918	,-	,-	,-	,1	,0.1	,85.9	,1.1	,-	,6.63
https://www.whoscored.com/Players/121834/Show/Mickey-van-der-Hart,	156,Mickey van der Hart,https://www.whoscored.com/Teams/875/Show/Netherlands-FC-Emmen,"FC Emmen, ",29,",  GK  ",25,2250	,-	,-	,-	,-	,-	,61.5	,0.4	,1	,6.62
https://www.whoscored.com/Players/444714/Show/Damon-Mirani,	157,Damon Mirani,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",27,",  D(C),DMC  ",29(2),2611	,3	,1	,-	,-	,0.5	,80.6	,2.5	,2	,6.62
https://www.whoscored.com/Players/289015/Show/Julian-Lelieveld,	158,Julian Lelieveld,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",26,",  D(R),M(R)  ",34,2644	,2	,3	,4	,-	,0.3	,82.2	,0.8	,2	,6.62
https://www.whoscored.com/Players/439736/Show/Gaetano-Oristanio,	159,Gaetano Oristanio,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",21,",  AM(CLR),FW  ",24(3),1959	,1	,3	,4	,1	,2	,71.9	,1	,-	,6.61
https://www.whoscored.com/Players/383604/Show/George-Cox,	160,George Cox,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",26,",  D(L),M(L)  ",25(2),2163	,-	,1	,5	,-	,0.7	,73.3	,0.6	,-	,6.61
https://www.whoscored.com/Players/408102/Show/Peer-Koopmeiners,	161,Peer Koopmeiners,https://www.whoscored.com/Teams/867/Show/Netherlands-Excelsior,"Excelsior, ",23,",  DMC  ",16(3),1448	,-	,-	,1	,-	,0.4	,79.1	,1.3	,-	,6.61
https://www.whoscored.com/Players/98101/Show/Andr%C3%A9-Ramalho,	162,André Ramalho,https://www.whoscored.com/Teams/129/Show/Netherlands-PSV-Eindhoven,"PSV Eindhoven, ",32,",  D(C),DMC  ",20(8),1832	,-	,-	,2	,-	,0.5	,87.4	,2	,-	,6.61
https://www.whoscored.com/Players/255946/Show/Dario-Van-den-Buijs,	163,Dario Van den Buijs,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",28,",  D(C)  ",24(2),1887	,3	,1	,3	,-	,0.7	,78.1	,1.2	,-	,6.61
https://www.whoscored.com/Players/361794/Show/Sem-Steijn,	164,Sem Steijn,https://www.whoscored.com/Teams/113/Show/Netherlands-Twente,"Twente, ",22,",  AM(C)  ",12(15),1208	,6	,1	,1	,-	,1.5	,76.5	,0.7	,1	,6.61
https://www.whoscored.com/Players/351532/Show/Mees-Hoedemakers,	165,Mees Hoedemakers,https://www.whoscored.com/Teams/241/Show/Netherlands-Cambuur,"Cambuur, ",26,",  DMC  ",25(4),2161	,3	,-	,1	,2	,1.1	,81.3	,0.7	,1	,6.61
https://www.whoscored.com/Players/379703/Show/Jeffrey-de-Lange,	166,Jeffrey de Lange,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",26,",  GK  ",34,3060	,-	,-	,2	,-	,-	,68.3	,0.1	,-	,6.61
https://www.whoscored.com/Players/444710/Show/Radinio-Balker,	167,Radinio Balker,https://www.whoscored.com/Teams/758/Show/Netherlands-FC-Groningen,"FC Groningen, ",25,",  D(C)  ",31,2655	,1	,-	,2	,1	,0.3	,85.8	,1.9	,1	,6.61
https://www.whoscored.com/Players/288873/Show/Paul-Gladon,	168,Paul Gladon,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",32,",  FW  ",13(14),1383	,7	,-	,1	,-	,1.7	,55.2	,4.2	,1	,6.60
https://www.whoscored.com/Players/379741/Show/Dirk-Abels,	169,Dirk Abels,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",26,",  D(CR),DMC  ",12(14),1318	,1	,2	,2	,-	,0.4	,82.8	,0.6	,1	,6.60
https://www.whoscored.com/Players/400173/Show/Jamal-Amofa,	170,Jamal Amofa,https://www.whoscored.com/Teams/874/Show/Netherlands-Go-Ahead-Eagles,"Go Ahead Eagles, ",25,",  D(C)  ",27(4),2420	,-	,1	,8	,-	,0.1	,83.5	,0.8	,-	,6.59
https://www.whoscored.com/Players/259930/Show/Younes-Namli,	171,Younes Namli,https://www.whoscored.com/Teams/303/Show/Netherlands-Sparta-Rotterdam,"Sparta Rotterdam, ",29,",  M(CLR)  ",17(9),1457	,1	,5	,1	,-	,1	,80.9	,0.2	,-	,6.59
https://www.whoscored.com/Players/328550/Show/Owen-Wijndal,	172,Owen Wijndal,https://www.whoscored.com/Teams/130/Show/Netherlands-Ajax,"Ajax, ",24,",  D(L)  ",15(5),1343	,-	,2	,2	,-	,0.4	,88.6	,0.6	,-	,6.59
https://www.whoscored.com/Players/444713/Show/Brian-Plat,	173,Brian Plat,https://www.whoscored.com/Teams/762/Show/Netherlands-FC-Volendam,"FC Volendam, ",24,",  D(CLR)  ",26(3),2196	,-	,-	,6	,-	,0.4	,71.6	,1.9	,-	,6.59
https://www.whoscored.com/Players/271086/Show/Calvin-Verdonk,	174,Calvin Verdonk,https://www.whoscored.com/Teams/116/Show/Netherlands-NEC-Nijmegen,"NEC Nijmegen, ",27,",  D(CL)  ",10(7),960	,-	,2	,4	,-	,0.2	,84	,0.8	,-	,6.58
https://www.whoscored.com/Players/371073/Show/Rami-Al-Hajj,	175,Rami Al Hajj,https://www.whoscored.com/Teams/287/Show/Netherlands-SC-Heerenveen,"SC Heerenveen, ",22,",  AM(C)  ",7(10),688	,-	,1	,-	,-	,1.2	,84.6	,0.1	,-	,6.58
https://www.whoscored.com/Players/361867/Show/Kjell-Scherpen,	176,Kjell Scherpen,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",24,",  GK  ",26,2292	,-	,-	,-	,1	,-	,59	,0.3	,1	,6.57
https://www.whoscored.com/Players/422634/Show/Luuk-Brouwers,	177,Luuk Brouwers,https://www.whoscored.com/Teams/128/Show/Netherlands-FC-Utrecht,"FC Utrecht, ",25,",  M(C)  ",18(6),1623	,-	,1	,5	,-	,0.4	,85.9	,0.8	,-	,6.57
https://www.whoscored.com/Players/400115/Show/Lucas-Bernadou,	178,Lucas Bernadou,https://www.whoscored.com/Teams/875/Show/Netherlands-FC-Emmen,"FC Emmen, ",23,",  DMC  ",22(8),1894	,2	,4	,3	,-	,0.3	,86.3	,0.6	,-	,6.57
https://www.whoscored.com/Players/400278/Show/Thierry-Lutonda,	179,Thierry Lutonda,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",23,",  D(L),M(L)  ",32(1),2517	,1	,2	,1	,-	,0.5	,78	,0.4	,-	,6.56
https://www.whoscored.com/Players/107077/Show/Oguzhan-%C3%96zyakup,	180,Oguzhan Özyakup,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",31,",  M(C)  ",18(4),1581	,3	,-	,3	,-	,0.5	,80.1	,0.4	,-	,6.56
https://www.whoscored.com/Players/112719/Show/Sondre-Tronstad,	181,Sondre Tronstad,https://www.whoscored.com/Teams/255/Show/Netherlands-Vitesse,"Vitesse, ",28,",  M(CR)  ",21(7),1897	,2	,-	,4	,1	,0.7	,85.4	,0.7	,-	,6.56
https://www.whoscored.com/Players/279173/Show/Pelle-Clement,	182,Pelle Clement,https://www.whoscored.com/Teams/114/Show/Netherlands-RKC-Waalwijk,"RKC Waalwijk, ",27,",  M(CLR),FW  ",30(3),2389	,2	,2	,1	,-	,0.8	,79.2	,0.6	,-	,6.56
https://www.whoscored.com/Players/294844/Show/Arianit-Ferati,	183,Arianit Ferati,https://www.whoscored.com/Teams/242/Show/Netherlands-Fortuna-Sittard,"Fortuna Sittard, ",26,",  M(C)  ",18(9),1485	,1	,1	,5	,-	,0.6	,81.7	,0.4	,1	,6.55
